R - s
L - n
U - i
D - e
F - space
R' - r
L' - o
U' - t
B' - a
F' R D' L L F' D - ᆰ
F' R D' L L F' F - 𝒹
F' R D' L L' R R - ނ
F' R D' L L' R L - 발
F' R D' L L' R U - █
F' R D' L L' R B - က
F' R D' L L' R D - ێ
F' R D' L L' R F - ܪ
F' R D' L L' F R - 陈
F' R D' L L' F L - 戸
F' R D' L L' F U - 羅
F' R D' L L' F B - 食
F' R D' L L' F D - џ
F' R D' L L' F F - 廣
F' R D' L B U' R - 𝙖
F' R D' L B U' L - 힣
F' R D' L B U' U - 婦
F' R D' L B U' B - 庚
F' R D' L B U' D - 牛
F' R D' L B U' F - 旧
F' R D' L B B' R - ペ
F' R D' L B B' L - ਿ
F' R D' L B B' U - ɝ
F' R D' L B B' B - Ù
F' R D' L B B' D - ይ
F' R D' L B B' F - 申
F' R D' L B D R' - 복
F' R D' L B D L' - ಾ
F' R D' L B D U' - 赤
F' R D' L B D B' - 面
F' R D' L B D D' - კ
F' R D' L B D F' - ყ
F' R D' U R' R R - 鳥
F' R D' U R' R L - 老
F' R D' U R' R U - ᆷ
F' R D' U R' R B - 독
F' R D' U R' R D - 昭
F' R D' U R' R F - 譜
F' R D' U L' D R - 們
F' R D' U L' D L - Մ
F' R D' U L' D U - լ
F' R D' U L' D B - 鄉
F' R D' U L' D D - ボ
F' R D' U L' D F - ʀ
F' R D' U L' F R - ශ
F' R D' U L' F L - ⭐
F' R D' U L' F U - 💌
F' R D' U L' F B - 예
F' R D' U L' F D - 弘
F' R D' U L' F F - ɢ
F' R D' U U' B R - ზ
F' R D' U U' B L - 雪
F' R D' U U' B U - ㅂ
F' R D' U U' B B - Ą
F' R D' U U' B D - ぢ
F' R D' U U' B F - 能
F' R D' U B L R' - 물
F' R D' U B L L' - ✰
F' R D' U B L U' - 教
F' R D' U B L B' - ソ
F' R D' U B L D' - 포
F' R D' U B L F' - 茂
F' R D' U B U R' - ී
F' R D' U B U L' - Є
F' R D' U B U U' - 座
F' R D' U B U B' - 𝕡
F' R D' U B U D' - 𝕂
F' R D' U B U F' - 니
F' R D' U D' F R - ญ
F' R D' U D' F L - ㄨ
F' R D' U D' F U - ể
F' R D' U D' F B - ᆮ
F' R D' U D' F D - 夢
F' R D' U D' F F - ∴
F' R D' U F' R R - 恋
F' R D' U F' R L - ฐ
F' R D' U F' R U - 祭
F' R D' U F' R B - တ
F' R D' U F' R D - ǧ
F' R D' U F' R F - Ő
F' R D' U F' D R - Ĝ
F' R D' U F' D U - Ἀ
F' R D' U F' D B - 貞
F' R D' U F' D D - 時
F' R D' U F' D F - Õ
F' R D' F L L R' - 縣
F' R D' F L L L' - ᅧ
F' R D' F L L U' - ǝ
F' R D' F L L B' - ብ
F' R D' F L L D' - 면
F' R D' F L L F' - 選
F' R D' F L D B' - उ
F' R D' F L D D' - ေ
F' R D' F L D F' - 兰
F' R D' F U' B R - 夫
F' R D' F U' B L - থ
F' R D' F U' B U - ା
F' R D' F U' B B - զ
F' R D' F U' B D - 雲
F' R D' F U' B F - ㄱ
F' R D' F D L R' - 총
F' R D' F D L L' - ァ
F' R D' F D L U' - 광
F' R D' F D L B' - ษ
F' R D' F D L D' - ĝ
F' R D' F D L F' - 碁
F' R D' F D B' R - ؽ
F' R D' F D B' L - 语
F' R D' F D B' U - ̽
F' R D' F D B' B - ອ
F' R D' F D B' D - Ḩ
F' R D' F D B' F - 回
F' R D' F D D R' - 백
F' R D' F D D L' - 🎄
F' R D' F D D U' - ˗
F' R D' F D D B' - ດ
F' R D' F D D D' - ‰
F' R D' F D D F' - ：
F' B' D' R' U' R - ั
F' B' D' R' U' L - ব
F' B' D' R' U' U - ̈
F' B' D' R' U' B - ย
F' B' D' R' U' F - เ
F' B' D' R' D' R - Ú
F' B' D' R' D' L - ত
F' B' D' R' D' B - ½
F' B' D' R' D' D - ন
F' B' D' R' D' F - อ
F' B' D' R' F L' - ա
F' B' D' R' F U' - ꯤ
F' B' D' R' F B' - 🍁
F' B' D' R' F F' - ɫ
F' B' D' R' F' R - И
F' B' D' R' F' U - Т
F' B' D' R' F' B - ´
F' B' D' R' F' D - ‑
F' B' D' R' F' F - ʒ
F' B' D' U L R R - 佐
F' B' D' U L R L - 𐔒
F' B' D' U L R U - ꯠ
F' B' D' U L R B - Қ
F' B' D' U L R D - 立
F' B' D' U L R F - ̧
F' B' D' U L L R - љ
F' B' D' U L L L - 🄴
F' B' D' U L L U - ງ
F' B' D' U L L B - 𐔟
F' B' D' U L L D - 으
F' B' D' U L L F - ོ
F' B' D' U L B R - 坊
F' B' D' U L B L - 同
F' B' D' U L B U - 六
F' B' D' U L B B - 所
F' B' D' U L B F - ⴰ
F' B' D' U L F R - 留
F' B' D' U L F L - 皇
F' B' D' U L F U - 치
F' B' D' U L F B - ㄧ
F' B' D' U L F D - ᵐ
F' B' D' U L F F - 来
F' B' D' U U L R - Հ
F' B' D' U U L L - ஹ
F' B' D' U U L U - 토
F' B' D' U U L B - 男
F' B' D' U U L D - ̹
F' B' D' U U L F - 物
F' B' D' U U U R - ヒ
F' B' D' U U U L - අ
F' B' D' U U U U - 火
F' B' D' U U U B - ນ
F' B' D' U U U D - ො
F' B' D' U U U F - 场
F' B' D' U D' R' - ệ
F' B' D' U D' L' - ர
F' B' D' U D' U' - Г
F' B' D' U D' B' - ா
F' B' D' U' L L' - ン
F' B' D' U' L U' - ו
F' B' D' U' L B' - ツ
F' B' D' U' L D' - ্
F' B' D' U' L F' - Ó
F' B' D' U' U R' - β
F' B' D' U' U L' - Λ
F' B' D' U' U B' - ư
F' B' D' U' U D' - ̠
F' B' D' U' U F' - ी
F' B' D' U' F' R - û
F' B' D' U' F' L - 社
F' B' D' U' F' U - 💬
F' B' D' U' F' B - Н
F' B' D' U' F' F - ि
F' B' D' F U' R' - Ç
F' B' D' F U' U' - ʁ
F' B' D' F U' D' - ́
F' B' D' F B' R' - π
F' B' D' F B' D' - М
F' B' D' F B' F' - А
F' B' D' F D' L' - ร
F' B' D' F D' U' - П
F' B' D' F D' F' - λ
B F R U' L' L' R' - 惠
B F R U' L' L' L' - 狐
B F R U' L' L' U' - ల
B F R U' L' L' B' - 豪
B F R U' L' L' D' - 恒
B F R U' L' L' F' - ˩
B F R U' L' U' R' - ȅ
B F R U' L' U' L' - ܠ
B F R U' L' U' U' - 需
B F R U' L' U' B' - ٨
B F R U' L' U' D' - ๔
B F R U' L' U' F' - 貓
B F R U' L' B' R' - 致
B F R U' L' B' L' - 级
B F R U' L' B' U' - 할
B F R U' L' B' B' - 洙
B F R U' L' B' D' - 떠
B F R U' L' B' F' - 静
B F R U' L' D' R' - ㄙ
B F R U' L' D' L' - ㄗ
B F R U' L' D' U' - ㄟ
B F R U' L' D' B' - 】
B F R U' L' D' D' - ಟ
B F R U' L' D' F' - 馨
B F R U' L' F' R' - ㅙ
B F R U' L' F' L' - ㅔ
B F R U' L' F' U' - ㅛ
B F R U' L' F' B' - ṓ
B F R U' L' F' D' - 禎
B F R U' L' F' F' - 履
B F U B R U' U' B - 羂
B F U B R U' U' D - ዬ
B F U B R U' U' F - Ｙ
B F U F' R' R' R' - 樂
B F U F' R' R' L' - ⊕
B F U F' R' R' U' - 約
B F U F' R' R' B' - 浪
B F U F' R' R' D' - ប
B F U F' R' R' F' - ុ
B F U F' R' L' R' - Ἰ
B F U F' R' L' L' - ὶ
B F U F' R' L' U' - ʢ
B F U F' R' L' B' - Ѓ
B F U F' R' L' D' - ǜ
B F U F' R' L' F' - ተ
B F U F' R' U' R' - ẋ
B F U F' R' U' L' - 整
B F U F' R' U' U' - 級
B F U F' R' U' B' - 程
B F U F' R' U' D' - 병
B F U F' R' U' F' - ஆ
B F U F' R' B' R' - 버
B F U F' R' B' L' - ✯
B F U F' R' B' U' - 밀
B F U F' R' B' B' - 육
B F U F' R' B' D' - 依
B F U F' R' B' F' - 乃
B F U F' R' D' R' - ੁ
B F U F' R' D' L' - ې
B F U F' R' D' U' - ڌ
B F U F' R' D' B' - 视
B F U F' R' D' D' - 庄
B F U F' R' D' F' - 精
B F U F' R' F' R' - 曾
B F U F' R' F' L' - ☿
B F U F' R' F' U' - ㅗ
B F U F' R' F' B' - Ἠ
B F U F' R' F' D' - ㄉ
B F U F' R' F' F' - 麦
B F D' L' L U' R' - 修
B F D' L' L U' L' - 拍
B F D' L' L U' U' - ״
B F D' L' L U' B' - 邊
B F D' L' L U' D' - 𐔅
B F D' L' L U' F' - 묘
B F D' L' L B' R' - 熊
B F D' L' L B' L' - ཆ
B F D' L' L B' U' - ទ
B F D' L' L B' B' - 諸
B F D' L' L B' D' - 禹
B F D' L' L B' F' - 親
B F D' L' L D' R' - ඊ
B F D' L' L D' L' - ỏ
B F D' L' L D' U' - ᜊ
B F D' L' L D' B' - ᄁ
B F D' L' L D' D' - ඌ
B F D' L' L D' F' - 🅺
B F D' L' L F' R' - 荷
B F D' L' L F' L' - 謝
B F D' L' L F' U' - 組
B F D' L' L F' B' - ঝ
B F D' L' L F' D' - 苏
B F D' L' L F' F' - 決
B F D' L' L' R R' - 走
B F D' L' L' R L' - Ǻ
B F D' L' L' R U' - Ẳ
B F D' L' L' R B' - Ȁ
B F D' L' L' R D' - Ằ
B F D' L' L' R F' - Ắ
B F D' L' L' R' R - 覺
B F D' L' L' R' L - 唱
B F D' L' L' R' U - ܣ
B F D' L' L' R' B - ұ
B F D' L' L' R' D - 栄
B F D' L' L' R' F - խ
B F D' L' L' L R' - ግ
B F D' L' L' L L' - 編
B F D' L' L' L U' - 배
B F D' L' L' L B' - 員
B F D' L' L' L D' - 머
B F D' L' L' L F' - 支
B F D' L' L' U' R - ₁
B F D' L' L' U' L - ぱ
B F D' L' L' U' U - ὴ
B F D' L' L' U' B - ਅ
B F D' L' L' U' D - 植
B F D' L' L' U' F - 藏
B F D' L' L' B R' - 序
B F D' L' L' B L' - ඇ
B F D' L' L' B U' - 赵
B F D' L' L' B B' - 씨
B F D' L' L' B D' - 业
B F D' L' L' B F' - 綱
B F D' L' L' B' R - 環
B F D' L' L' B' L - 放
B F D' L' L' B' U - ⲓ
B F D' L' L' B' B - ಮ
B F D' L' L' B' D - ಡ
B F D' L' L' B' F - 希
B F D' L' L' D R' - 联
B F D' L' L' D L' - 乾
B F D' L' L' D U' - 權
B F D' L' L' D B' - 麼
B F D' L' L' D D' - 爭
B F D' L' L' D F' - 鬥
B F D' L' L' F' R - ⠀
B F D' L' L' F' L - ◊
B F D' L' L' F' U - 🤣
B F D' L' L' F' B - Ʋ
B F D' L' L' F' D - ↋
B F D' L' L' F' F - 𝼆
B F D' U' L L' R' - 师
B F D' U' L L' L' - ਪ
B F D' U' L L' U' - 么
B F D' U' L L' B' - ᐊ
B F D' U' L L' D' - 軍
B F D' U' L L' F' - 🌺
B F D' U' B' U' R - 菜
B F D' U' B' U' L - 레
B F D' U' B' U' U - 추
B F D' U' B' U' B - 浅
B F D' U' B' U' D - 典
B F D' U' B' U' F - 람
B F D' U' B' B' R - ണ
B F D' U' B' B' L - 粉
B F D' U' B' B' U - 篇
B F D' U' B' B' B - ڪ
B F D' U' B' B' D - ৌ
B F D' U' B' B' F - ಗ
B F D' U' B' D R' - 気
B F D' U' B' D L' - Ӈ
B F D' U' B' D U' - 渡
B F D' U' B' D B' - 幻
B F D' U' B' D D' - စ
B F D' U' B' D F' - 入
B F D' U' B' D' R - 共
B F D' U' B' D' L - 芸
B F D' U' B' D' U - 発
B F D' U' B' D' B - Գ
B F D' U' B' D' D - ㄢ
B F D' U' B' D' F - 过
B F D' U' B' F R' - ព
B F D' U' B' F L' - 碧
B F D' U' B' F U' - 杉
B F D' U' B' F B' - 洞
B F D' U' B' F D' - 円
B F D' U' B' F F' - 柳
B F D' U' D R' R' - ჭ
B F D' U' D R' L' - 幣
B F D' U' D R' U' - ⵙ
B F D' U' D R' B' - 𝓁
B F D' U' D R' D' - 晉
B F D' U' D R' F' - 터
B F D' U' D L' R' - 宁
B F D' U' D L' L' - 常
B F D' U' D L' U' - 孫
B F D' U' D L' B' - କ
B F D' U' D L' D' - ބ
B F D' U' D L' F' - ǿ
B F D' U' D B' R' - 疑
B F D' U' D B' L' - ◌
B F D' U' D B' U' - ඔ
B F D' U' D B' B' - 指
B F D' U' D B' D' - 룡
B F D' U' D B' F' - 潮
B F D' U' F' R R' - Ŕ
B F D' U' F' R L' - 献
B F D' U' F' R U' - ለ
B F D' U' F' R B' - ἰ
B F D' U' F' R D' - ἡ
B F D' U' F' R F' - 필
B F D' B B' R' R' - 洲
B F D' B B' R' L' - Һ
B F D' B B' R' U' - Թ
B F D' B B' R' B' - 班
B F D' B B' R' D' - 優
B F D' B B' R' F' - 电
B F D' B B' L' R' - Ү
B F D' B B' L' L' - 航
B F D' B B' L' U' - ¯
B F D' B B' L' B' - წ
B F D' B B' L' D' - ゼ
B F D' B B' L' F' - 育
B F D' B B' U' R' - ລ
B F D' B B' U' L' - ͍
B F D' B B' U' U' - 🧑
B F D' B B' U' B' - 房
B F D' B B' U' D' - ✗
B F D' B B' U' F' - ̴
F' R L' R' U' L U - Ě
F' R L' R' U' B R - ŀ
F' R L' R' U' B L - Ṛ
F' R L' R' U' B U - Ǐ
F' R L' R' U' B B - ĺ
F' R L' R' U' B D - Ґ
F' R L' R' B R' R - ඨ
F' R L' R' B R' L - ♚
F' R L' R' B R' U - 술
F' R L' R' B R' B - ኢ
F' R L' R' B R' D - 派
F' R L' R' B R' F - 始
F' R L' R' B U' R - 亀
F' R L' R' B U' L - 誠
F' R L' R' B U' U - 찌
F' R L' R' B U' B - 너
F' R L' R' B U' D - ່
F' R L' R' B U' F - 皮
F' R L' R' B D' R - 话
F' R L' R' B D' L - 飞
F' R L' R' B D' U - ︎
F' R L' R' B D' B - ᆽ
F' R L' R' B D' D - ຕ
F' R L' R' B D' F - ҉
F' R L' R' B F R' - 丸
F' R L' R' B F' U - ١
F' R L' R' B' F R - ኣ
F' R L' R' B' F L - ስ
F' R L' R' B' F U - 像
F' R L' R' B' F B - 誌
F' R L' R' B' F D - 풍
F' R L' R' B' F F - 密
F' R L' U' R' D R - Ɠ
F' R L' U' R' D L - ῦ
F' R L' U' R' D U - ያ
F' R L' U' R' D B - 切
F' R L' U' R' D D - 机
F' R L' U' R' D F - ች
F' R L' U' R' F R - 𐔁
F' R L' U' R' F L - 雅
F' R L' U' R' F U - 살
F' R L' U' R' F B - 형
F' R L' U' R' F D - 등
F' R L' U' R' F F - 表
F' R L' U' L' R R - இ
F' R L' U' L' R L - 디
F' R L' U' L' R U - 広
F' R L' U' L' R B - 🤔
F' R L' U' L' R D - 류
F' R L' U' L' R F - ም
F' R L' U' D R R' - ঘ
F' R L' U' D R L' - 风
F' R L' U' D R U' - 首
F' R L' U' D R B' - 務
F' R L' U' D R D' - ེ
F' R L' U' D R F' - ڤ
F' R L' U' D R' R - 横
F' R L' U' D R' L - ĵ
F' R L' U' D R' U - 笑
F' R L' U' D R' B - བ
F' R L' U' D R' D - 말
F' R L' U' D R' F - ₱
F' R L' U' D U R' - 𐔏
F' R L' U' D U L' - Ŋ
F' R L' U' D U U' - ‪
F' R L' U' D U B' - ჩ
F' R L' U' D U D' - 問
F' R L' U' D U F' - 冠
F' R L' U' D U' R - ආ
F' R L' U' D U' L - 와
F' R L' U' D U' U - 体
F' R L' U' D U' B - 그
F' R L' U' D U' D - 车
F' R L' U' D U' F - ശ
F' R L' U' D B R' - ず
F' R L' U' D B L' - 左
F' R L' U' D B U' - 舞
F' R L' U' D B B' - ਜ
F' R L' U' D B D' - Ŏ
F' R L' U' D B F' - Ť
F' R L' U' D B' R - 🇨
F' R L' U' D B' L - ึ
F' R L' U' D B' U - ∗
F' R L' U' D B' B - መ
F' R L' U' D B' D - 酉
F' R L' U' D B' F - 매
F' R L' U' D D R' - ः
F' R L' U' D D L' - 淡
F' R L' U' D D U' - ძ
F' R L' U' D D B' - 果
F' R L' U' D D D' - 曲
F' R L' U' D D F' - ҷ
F' R L' F' R R R' - ⵔ
F' R L' F' R R L' - 모
F' R L' F' R R U' - 杯
F' R L' F' R R B' - 최
F' R L' F' R R D' - ು
F' R L' F' R R F' - ẵ
F' R L' F' R U' R - ▲
F' R L' F' R U' L - እ
F' R L' F' R U' U - 亜
F' R L' F' R U' B - 央
F' R L' F' R U' D - 날
F' R L' F' R U' F - 源
F' R L' F' R B R' - 佛
F' R L' F' R B L' - 竜
F' R L' F' R B U' - 頭
F' R L' F' R B B' - ረ
F' R L' F' R B D' - 려
F' R L' F' R B F' - 표
F' R L' F' R B' R - ／
F' R L' F' R B' L - 登
F' R L' F' R B' U - 魔
F' R L' F' R B' B - 融
F' R L' F' R B' D - ܘ
F' R L' F' R B' F - 術
F' R L' F' R D R' - 감
F' R L' F' R D L' - 翔
F' R L' F' R D U' - ީ
F' R L' F' R D B' - 郷
F' R L' F' R D D' - ማ
F' R L' F' R D F' - 𐔆
F' R L' F' R D' R - ܬ
F' R L' F' R D' L - 深
F' R L' F' R D' U - 摩
F' R L' F' R D' B - 与
F' R L' F' R D' D - ূ
F' R L' F' R D' F - 魚
F' R L' F' L L R' - 冬
F' R L' F' L L L' - ള
F' R L' F' L L U' - Ź
F' R L' F' L L B' - 味
F' R L' F' L L D' - 参
F' R L' F' L L F' - 吳
F' R L' F' U' B R - ᑦ
F' R L' F' U' B L - ᄑ
F' R L' F' U' B U - 🇲
F' R L' F' U' B B - ར
F' R L' F' U' B D - 鎮
F' R L' F' U' B F - ⁻
F' R L' F' U' D R - ᜇ
F' R L' F' U' D L - ᆻ
F' R L' F' U' D U - 勾
F' R L' F' U' D B - ັ
F' R L' F' U' D D - 蘭
F' R L' F' U' D F - 변
F' R L' F' U' F R - 단
F' R L' F' U' F L - န
F' R L' F' U' F U - ḫ
F' R L' F' U' F B - ซ
F' R L' F' U' F D - ḵ
F' R L' F' U' F F - 麗
F' R L' F' F' B R - 商
F' R L' F' F' B L - ぐ
F' R L' F' F' B U - མ
F' R L' F' F' B B - 乙
F' R L' F' F' B D - 석
F' R L' F' F' B F - ך
F' R L' F' F' D R - 享
F' R L' F' F' D L - 齋
F' R L' F' F' D U - 행
F' R L' F' F' D B - 際
F' R L' F' F' D D - 解
F' R L' F' F' D F - 后
F' R L' F' F' F R - 車
F' R L' F' F' F L - 门
F' R L' F' F' F U - ᆲ
F' R L' F' F' F B - 🇺
F' R L' F' F' F D - 𝙨
F' R L' F' F' F F - ̫
F' R D' L L F' R' - 梅
F' R D' L L F' L' - ᄂ
F' R D' L L F' U' - ŷ
F' R D' L L F' B' - ़
F' R D' L L F' D' - ҭ
F' R D' L L F' F' - 𝙇
F' R D' L L' R R' - ƣ
F' R D' L L' R L' - 𐔗
F' R D' L L' R U' - ছ
F' R D' L L' R B' - 越
F' R D' L L' R D' - ܝ
F' R D' L L' R F' - 个
F' R D' L L' R' R - 秀
F' R D' L L' R' L - ホ
F' R D' L L' R' U - 沙
F' R D' L L' R' B - 米
F' R D' L L' R' D - ɳ
F' R D' L L' R' F - Ĩ
F' R D' L L' F R' - ˇ
F' R D' L L' F L' - Ξ
F' R D' L L' F U' - 송
F' R D' L L' F B' - ङ
F' R D' L L' F D' - 洛
F' R D' L L' F F' - ǚ
F' R D' L B U' R' - ც
F' R D' L B U' L' -  
F' R D' L B U' U' - ざ
F' R D' L B U' B' - 후
F' R D' L B U' D' - 団
F' R D' L B U' F' - 稲
F' R D' L B B' R' - ॉ
F' R D' L B B' L' - ɞ
F' R D' L B B' U' - ŝ
F' R D' L B B' B' - ự
F' R D' L B B' D' - ᵝ
F' R D' L B B' F' - 희
F' R D' L D' U' R - 遊
F' R D' L D' U' L - ォ
F' R D' L D' U' U - 友
F' R D' L D' U' B - ˖
F' R D' L D' U' D - 왕
F' R D' L D' U' F - ର
F' R D' L D' D' R - պ
F' R D' L D' D' L - 死
F' R D' L D' D' U - Ы
F' R D' L D' D' B - ۔
F' R D' L D' D' D - Ά
F' R D' L D' D' F - በ
F' R D' L D' F' R - 議
F' R D' L D' F' L - ੇ
F' R D' L D' F' U - ਕ
F' R D' L D' F' B - ँ
F' R D' L D' F' D - ಿ
F' R D' L D' F' F - 殺
F' R D' U R' R R' - Ï
F' R D' U R' R L' - ҹ
F' R D' U R' R U' - ˞
F' R D' U R' R B' - 徐
F' R D' U R' R D' - 楼
F' R D' U R' R F' - 바
F' R D' U R' R' R - 來
F' R D' U R' R' L - 興
F' R D' U R' R' U - 勝
F' R D' U R' R' B - 章
F' R D' U R' R' D - ਮ
F' R D' U R' R' F - Ū
F' R D' U L' B' R - 造
F' R D' U L' B' L - 打
F' R D' U L' B' U - Ë
F' R D' U L' B' B - 桜
F' R D' U L' B' D - ฟ
F' R D' U L' B' F - ධ
F' R D' U L' D R' - 无
F' R D' U L' D L' - ል
F' R D' U L' D U' - ദ
F' R D' U L' D B' - 重
F' R D' U L' D D' - ٹ
F' R D' U L' D F' - ម
F' R D' U L' F R' - 𐔜
F' R D' U L' F L' - ﷐
F' R D' U L' F U' - 암
F' R D' U L' F B' - 初
F' R D' U L' F D' - ڈ
F' R D' U L' F F' - ₦
F' R D' U L' F' R - 귀
F' R D' U L' F' L - அ
F' R D' U L' F' U - ୍
F' R D' U L' F' B - 度
F' R D' U L' F' D - 만
F' R D' U L' F' F - 比
F' R D' U U' B R' - 평
F' R D' U U' B L' - ㅈ
F' R D' U U' B U' - 經
F' R D' U U' B B' - ỗ
F' R D' U U' B D' - Ḵ
F' R D' U U' B F' - 秋
F' R D' U D' L' R - 先
F' R D' U D' L' L - ᄃ
F' R D' U D' L' U - 앙
F' R D' U D' L' B - ᜓ
F' R D' U D' L' D - 万
F' R D' U D' L' F - ழ
F' R D' U D' F R' - ở
F' R D' U D' F L' - ặ
F' R D' U D' F U' - 崎
F' R D' U D' F B' - ̼
F' R D' U D' F F' - Ζ
F' R D' U D' F' R - 目
F' R D' U D' F' L - 画
F' R D' U D' F' U - ՝
F' R D' U D' F' B - 𝕚
F' R D' U D' F' D - ṳ
F' R D' U D' F' F - ｜
F' R D' U F' R R' - 土
F' R D' U F' R L' - 伊
F' R D' U F' R U' - 位
F' R D' U F' R B' - 己
F' R D' U F' R D' - ौ
F' R D' U F' R F' - ֹ
F' R D' U F' D R' - 君
F' R D' U F' D L' - 운
F' R D' U F' D U' - ຸ
F' R D' U F' D B' - 생
F' R D' U F' D D' - ʜ
F' R D' U F' D' R - Ấ
F' R D' U F' D' L - 館
F' R D' U F' D' U - 拉
F' R D' U F' D' B - 금
F' R D' U F' D' D - ろ
F' R D' U F' D' F - 工
F' R D' F L R R R - 裂
F' R D' F L R R L - 坎
F' R D' F L R R U - 坪
F' R D' F L R R B - 潘
F' R D' F L R R D - 碇
F' R D' F L R R F - ℌ
F' R D' F L R L R - 壢
F' R D' F L R L L - 峨
F' R D' F L R L U - ៩
F' R D' F L R L B - ៅ
F' R D' F L R L D - ៥
F' R D' F L R L F - ៧
F' R D' F L R U R - ᒍ
F' R D' F L R U L - ♊
F' R D' F L R U U - 茄
F' R D' F L R U B - 澎
F' R D' F L R U D - 恭
F' R D' F L R U F - ળ
F' R D' F L R B R - 讯
F' R D' F L R B L - 覧
F' R D' F L R B U - 勳
F' R D' F L R B B - 晩
F' R D' F L R B D - 렁
F' R D' F L R B F - Ｒ
F' R D' F L R D R - Ꮒ
F' R D' F L R D L - Ꭲ
F' R D' F L R D U - ῴ
F' R D' F L R D B - ਔ
F' R D' F L R D D - 𐰍
F' R D' F L R D F - ἥ
F' R D' F L R F R - 瀉
F' R D' F L R F L - 芩
F' R D' F L R F U - ４
F' R D' F L R F B - ڄ
F' R D' F L R F D - 枳
F' R D' F L R F F - 厚
F' R D' F L U R R - ∟
F' R D' F L U R L - Ԋ
F' R D' F L U R U - ⅈ
F' R D' F L U R B - ⅎ
F' R D' F L U R D - ⅃
F' R D' F L U R F - ⅆ
F' R D' F L U L R - ⅁
F' R D' F L U L L - ℑ
F' R D' F L U L U - ℬ
F' R D' F L U L B - ℱ
F' R D' F L U L D - ℣
F' R D' F L U L F - ℩
F' R D' F L U U R - 頓
F' R D' F L U U L - 革
F' R D' F L U U U - 並
F' R D' F L U U B - 鳴
F' R D' F L U U D - 靜
F' R D' F L U U F - 勸
F' R D' F L U B R - ㄖ
F' R D' F L U B L - 吸
F' R D' F L U B U - ＊
F' R D' F L U B B - 牲
F' R D' F L U B D - 术
F' R D' F L U B F - 謡
F' R D' F L U D R - ˉ
F' R D' F L U D L - 曰
F' R D' F L U D U - 薬
F' R D' F L U D B - ̉
F' R D' F L U D D - 態
F' R D' F L U D F - ऐ
F' R D' F L U F R - 께
F' R D' F L U F L - 阁
F' R D' F L U F U - ‾
F' R D' F L U F B - ஏ
F' R D' F L U F D - 圃
F' R D' F L U F F - 灵
F' R D' F L B R R - 仍
F' R D' F L B R L - ꙓ
F' R D' F L B R U - 賊
F' R D' F L B R B - 驕
F' R D' F L B R D - 招
F' R D' F L B R F - 俠
F' R D' F L B L R - 衡
F' R D' F L B L L - 滋
F' R D' F L B L U - 농
F' R D' F L B L B - 넌
F' R D' F L B L D - 莉
F' R D' F L B L F - ♤
F' R D' F L B U R - 테
F' R D' F L B U L - 摺
F' R D' F L B U U - 鄯
F' R D' F L B U B - 써
F' R D' F L B U D - 價
F' R D' F L B U F - 单
F' R D' F L B B R - Ꚇ
F' R D' F L B B L - 薄
F' R D' F L B B U - ヰ
F' R D' F L B B B - 爺
F' R D' F L B B D - 穿
F' R D' F L B B F - 戟
F' R D' F L B D R - 铃
F' R D' F L B D L - 旋
F' R D' F L B D U - 霍
F' R D' F L B D B - 贞
F' R D' F L B D D - 汗
F' R D' F L B D F - ഫ
F' R D' F L B F R - 甄
F' R D' F L B F L - Ꮅ
F' R D' F L B F U - ᑏ
F' R D' F L B F B - 拔
F' R D' F L B F D - ओ
F' R D' F L B F F - Ꮧ
F' R D' F L D R R - 脚
F' R D' F L D R L - 奔
F' R D' F L D R U - 冀
F' R D' F L D R B - 帅
F' R D' F L D R D - 发
F' R D' F L D R F - ┐
F' R D' F L D L R - ɇ
F' R D' F L D L L - 卍
F' R D' F L D L U - ɼ
F' R D' F L D L B - ᓈ
F' R D' F L D L D - ɍ
F' R D' F L D L F - ℴ
F' R D' F L D U R - 幽
F' R D' F L D U L - 綬
F' R D' F L D U U - 句
F' R D' F L D U B - 弦
F' R D' F L D U D - ٥
F' R D' F L D U F - 猿
F' R D' F U' B R' - Ъ
F' R D' F U' B L' - 际
F' R D' F U' B U' - 観
F' R D' F U' B B' - 那
F' R D' F U' B D' - 甲
F' R D' F U' B F' - 知
F' R D' F U' B' R - 溪
F' R D' F U' B' L - ザ
F' R D' F U' B' U - ᜈ
F' R D' F U' B' B - 力
F' R D' F U' B' D - 방
F' R D' F U' B' F - ਼
F' R D' F U' D' R - ʟ
F' R D' F U' D' L - 𐔓
F' R D' F U' D' U - 作
F' R D' F U' D' B - း
F' R D' F U' D' D - 파
F' R D' F U' D' F - 富
F' R D' F D B' R' - 龙
F' R D' F D B' L' - 囲
F' R D' F D B' U' - ວ
F' R D' F D B' B' - 究
F' R D' F D B' D' - 九
F' R D' F D B' F' - 七
F' B' D' R' U' R' - ꯂ
F' B' D' R' U' L' - О
F' B' D' R' U' D' - प
F' B' D' R' U' F' - ά
F' B' D' R' D' R' - Л
F' B' D' R' D' U' - ơ
F' B' D' R' D' B' - ễ
F' B' D' R' D' D' -  
F' B' D' R' D' F' - γ
F' B' D' R' F R R - ᄌ
F' B' D' R' F R L - 期
F' B' D' R' F R U - ტ
F' B' D' R' F R B - њ
F' B' D' R' F R D - ķ
F' B' D' R' F R F - ど
F' B' D' R' F U R - 定
F' B' D' R' F U L - 慶
F' B' D' R' F U U - 場
F' B' D' R' F U B - 박
